method,source,image,prediction_path,pred_n,gt_n,dice,binary_iou,pq,sq,rq,aji,precision,recall,f1,tp,fp,fn
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_00d16h00m_2.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_00d16h00m_2_cellsam.tif,78,93,0.8553968509232321,0.7473305063097123,0.5098169268223277,0.726489120721817,0.7017543859649122,0.4979305209831303,0.7692307692307693,0.6451612903225806,0.7017543859649122,60,18,33
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_00d16h00m_4.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_00d16h00m_4_cellsam.tif,62,95,0.7466303824422051,0.5956984850941441,0.41353854555992564,0.7057125179663949,0.5859872611464968,0.31655751625623785,0.7419354838709677,0.4842105263157895,0.5859872611464968,46,16,49
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_00d20h00m_1.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_00d20h00m_1_cellsam.tif,69,94,0.6688828799706447,0.5024973910303954,0.3866275102814282,0.70022537973192,0.5521472392638037,0.271786353181702,0.6521739130434783,0.4787234042553192,0.5521472392638037,45,24,49
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_00d20h00m_2.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_00d20h00m_2_cellsam.tif,68,95,0.8386481959719805,0.7221310485446549,0.5026390025952111,0.7315192627055305,0.6871165644171779,0.4402799729058478,0.8235294117647058,0.5894736842105263,0.6871165644171779,56,12,39
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_00d20h00m_3.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_00d20h00m_3_cellsam.tif,41,103,0.5047797522886376,0.33759558370164633,0.3453390018807517,0.7104116610118321,0.4861111111111111,0.2549739408749811,0.8536585365853658,0.33980582524271846,0.4861111111111111,35,6,68
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_00d20h00m_4.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_00d20h00m_4_cellsam.tif,63,96,0.6916670662894228,0.5286628873032939,0.411024919845773,0.7103582853856294,0.5786163522012578,0.30517509362319145,0.7301587301587301,0.4791666666666667,0.5786163522012578,46,17,50
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_01d00h00m_1.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_01d00h00m_1_cellsam.tif,55,95,0.5235926016475155,0.35463964907774764,0.265430330435435,0.6635758260885875,0.4,0.1497418540614961,0.5454545454545454,0.3157894736842105,0.4,30,25,65
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_01d00h00m_2.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_01d00h00m_2_cellsam.tif,70,95,0.778726617165514,0.6376349702784372,0.5012461452773123,0.7129794307823839,0.703030303030303,0.4574540704038038,0.8285714285714286,0.6105263157894737,0.703030303030303,58,12,37
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_01d00h00m_3.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_01d00h00m_3_cellsam.tif,73,116,0.63105042240051,0.460974189792354,0.3183756991038247,0.6996861294258473,0.455026455026455,0.24549296174098828,0.589041095890411,0.3706896551724138,0.455026455026455,43,30,73
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_01d04h00m_1.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_01d04h00m_1_cellsam.tif,83,107,0.7296022896107349,0.5743101421264181,0.42015762015392905,0.7002627002565485,0.6,0.320181279486306,0.6867469879518072,0.5327102803738317,0.6,57,26,50
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_01d04h00m_2.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_01d04h00m_2_cellsam.tif,84,97,0.8576616690951856,0.7507947916059646,0.5429339224462351,0.7225811761968276,0.7513812154696132,0.5064542906965731,0.8095238095238095,0.7010309278350515,0.7513812154696132,68,16,29
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_01d04h00m_3.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_01d04h00m_3_cellsam.tif,98,136,0.6874993909984702,0.5238088167604568,0.4018392888908712,0.6913999529445872,0.5811965811965812,0.2852902622504613,0.6938775510204082,0.5,0.5811965811965812,68,30,68
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_01d04h00m_4.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_01d04h00m_4_cellsam.tif,93,120,0.7249028555774235,0.568507943687454,0.4597272430787064,0.7307604684758542,0.6291079812206573,0.3460553129548763,0.7204301075268817,0.5583333333333333,0.6291079812206573,67,26,53
cellsam_generalist,livecell,livecell_A172_Phase_A7_2_01d08h00m_1.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellsam_generalist/predictions/labels/livecell_A172_Phase_A7_2_01d08h00m_1_cellsam.tif,107,126,0.7782947072169093,0.6370560165487412,0.44772944685727234,0.6687241097291311,0.6695278969957081,0.41110677723125866,0.7289719626168224,0.6190476190476191,0.6695278969957081,78,29,48
