source,image,proposals,final_instances,sam2_selected,coarse_selected,watershed_selected,universal_boundary_selected,cellpose_style_selected,separator_selected,external_selected,separator_generated,separator_before_ranker,separator_after_ranker,separator_after_set_selector,separator_after_merge,proposals_before_ranker,proposals_after_ranker,proposals_after_set_selector,proposals_after_merge,ranked_proposals,final_pred_n,final_gt_n,final_dice,final_binary_iou,final_pq,final_sq,final_rq,final_aji,final_precision,final_recall,final_f1,final_tp,final_fp,final_fn
dsb2018,dsb2018_08ae2741df2f5ac815c0f272a8c532b5167ee853be9b939b9b8b7fa93560868a.png,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.9814126394052045,0.9635036496350365,0.9616407326289585,0.9616407326289585,1.0,0.9635036496350365,1.0,1.0,1.0,7,0,0
dsb2018,dsb2018_091944f1d2611c916b98c020bd066667e33f4639159b2a92407fe5a40788856d.png,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,44,0.9199671200119564,0.8517954749878918,0.742085477885078,0.8760731336143281,0.8470588235294118,0.7636902800658979,0.8780487804878049,0.8181818181818182,0.8470588235294118,36,5,8
dsb2018,dsb2018_094afe36759e7daffe12188ab5987581d405b06720f1d5acf3f2614f404df380.png,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,65,0.9190349880005052,0.8501986445431176,0.6812802333831787,0.8689798895193606,0.784,0.6635847867198992,0.8166666666666667,0.7538461538461538,0.784,49,11,16
dsb2018,dsb2018_0a7d30b252359a10fd298b638b90cb9ada3acced4e0c0e5a3692013f432ee4e9.png,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,0.9785445697854457,0.9579904720658293,0.8773099503346852,0.909802911458192,0.9642857142857143,0.893017900136083,0.9310344827586207,1.0,0.9642857142857143,27,2,0
dsb2018,dsb2018_0acd2c223d300ea55d0546797713851e818e5c697d073b7f4091b96ce0f3d2fe.png,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0.9754033324517324,0.9519876097057305,0.8992064910776475,0.9554068967700005,0.9411764705882353,0.9519876097057305,1.0,0.8888888888888888,0.9411764705882353,8,0,1
dsb2018,dsb2018_0b0d577159f0d6c266f360f7b8dfde46e16fa665138bf577ec3c6f9c70c0cd1e.png,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0.8618680107103481,0.7572654303902574,0.5744112332661946,0.861616849899292,0.6666666666666666,0.6134688691232528,0.8,0.5714285714285714,0.6666666666666666,4,1,3
dsb2018,dsb2018_0b2e702f90aee4fff2bc6e4326308d50cf04701082e718d4f831c8959fbcda93.png,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.9888712241653418,0.9779874213836478,0.9786989688873291,0.9786989688873291,1.0,0.9779874213836478,1.0,1.0,1.0,5,0,0
dsb2018,dsb2018_0bda515e370294ed94efd36bd53782288acacb040c171df2ed97fd691fc9d8fe.png,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,53,0.9331536388140161,0.8746841839312784,0.7475026169648538,0.8637808018260532,0.8653846153846154,0.7471156110195432,0.8823529411764706,0.8490566037735849,0.8653846153846154,45,6,8
dsb2018,dsb2018_0bf33d3db4282d918ec3da7112d0bf0427d4eafe74b3ee0bb419770eefe8d7d6.png,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,29,0.9775063309995531,0.956002331002331,0.8004860132932663,0.9148411580494472,0.875,0.7973226238286479,0.8,0.9655172413793104,0.875,28,7,1
dsb2018,dsb2018_0bf4b144167694b6846d584cf52c458f34f28fcae75328a2a096c8214e01c0d0.png,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,57,0.9774779735682819,0.9559480855188756,0.8937695427187557,0.9425206086852334,0.9482758620689655,0.8758392728023965,0.9322033898305084,0.9649122807017544,0.9482758620689655,55,4,2
