source,image,proposals,final_instances,sam2_selected,coarse_selected,watershed_selected,universal_boundary_selected,cellpose_style_selected,separator_selected,external_selected,separator_generated,separator_before_ranker,separator_after_ranker,separator_after_set_selector,separator_after_merge,proposals_before_ranker,proposals_after_ranker,proposals_after_set_selector,proposals_after_merge,ranked_proposals,final_pred_n,final_gt_n,final_dice,final_binary_iou,final_pq,final_sq,final_rq,final_aji,final_precision,final_recall,final_f1,final_tp,final_fp,final_fn
pannuke,pannuke_fold1_1055.png,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,0.7939314435635658,0.6582805258677764,0.5093223872731943,0.7767166405916214,0.6557377049180327,0.5319353429445173,0.5882352941176471,0.7407407407407407,0.6557377049180327,20,14,7
pannuke,pannuke_fold1_1056.png,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,0.7067209775967414,0.5464566929133858,0.5381040871143341,0.7772614591651492,0.6923076923076923,0.5159519725557461,0.8181818181818182,0.6,0.6923076923076923,18,4,12
pannuke,pannuke_fold1_1057.png,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,0.6634626655726175,0.49640413962462726,0.3398411881689932,0.787813663482666,0.43137254901960786,0.3454421196509305,0.55,0.3548387096774194,0.43137254901960786,11,9,20
pannuke,pannuke_fold1_1058.png,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,0.7215608465608465,0.5644076564924987,0.37885977427164713,0.7577195485432943,0.5,0.3916244822825587,0.46875,0.5357142857142857,0.5,15,17,13
pannuke,pannuke_fold1_1059.png,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,0.7045593563261657,0.5438762167659451,0.45872854429578025,0.8027749525176154,0.5714285714285714,0.36359553445399717,0.5806451612903226,0.5625,0.5714285714285714,18,13,14
pannuke,pannuke_fold1_106.png,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,34,0.8742582074726842,0.776606334841629,0.6173062098992838,0.787597578147362,0.7837837837837838,0.6391683713939799,0.725,0.8529411764705882,0.7837837837837838,29,11,5
pannuke,pannuke_fold1_1060.png,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,0.7060979867333876,0.545712101452534,0.41823384538292885,0.8364676907658577,0.5,0.41030690956835714,0.5333333333333333,0.47058823529411764,0.5,16,14,18
pannuke,pannuke_fold1_1061.png,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,178,0.6555683461731456,0.4876174585053131,0.3643984851533601,0.693829438903115,0.5251989389920424,0.31989247311827956,0.49748743718592964,0.5561797752808989,0.5251989389920424,99,100,79
pannuke,pannuke_fold1_1062.png,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,196,0.7269999062177623,0.5710917931339325,0.44994856206994305,0.6939141785169577,0.6484210526315789,0.42978780463276456,0.5519713261648745,0.7857142857142857,0.6484210526315789,154,125,42
pannuke,pannuke_fold1_1063.png,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,276,0.6518469048641257,0.48351103981883375,0.4393825011106315,0.6862832184778441,0.6402349486049926,0.3565943310755425,0.5382716049382716,0.7898550724637681,0.6402349486049926,218,187,58
