method,source,image,prediction_path,pred_n,gt_n,dice,binary_iou,pq,sq,rq,aji,precision,recall,f1,tp,fp,fn
cellpose_official_cyto3,pannuke,pannuke_fold2_2064.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2064_cp_masks.tif,95,65,0.5509658052727747,0.3802296780004503,0.36975918784737594,0.6722894324497743,0.55,0.2743451143451143,0.4631578947368421,0.676923076923077,0.55,44,51,21
cellpose_official_cyto3,pannuke,pannuke_fold2_2065.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2065_cp_masks.tif,91,70,0.6452555897922099,0.4762932291362921,0.45291754844025794,0.7148992676360935,0.6335403726708074,0.4052403686021983,0.5604395604395604,0.7285714285714285,0.6335403726708074,51,40,19
cellpose_official_cyto3,pannuke,pannuke_fold2_2066.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2066_cp_masks.tif,49,53,0.6976207272494068,0.5356509749852275,0.5075799951366349,0.7613699927049524,0.6666666666666666,0.46840568791788306,0.6938775510204082,0.6415094339622641,0.6666666666666666,34,15,19
cellpose_official_cyto3,pannuke,pannuke_fold2_2067.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2067_cp_masks.tif,48,41,0.6161386560590993,0.44523149573965715,0.463849955730224,0.7117697596549988,0.651685393258427,0.43112737623259123,0.6041666666666666,0.7073170731707317,0.651685393258427,29,19,12
cellpose_official_cyto3,pannuke,pannuke_fold2_2068.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2068_cp_masks.tif,34,38,0.5293069492638094,0.35990307358755264,0.3899942421250873,0.7389364587633234,0.5277777777777778,0.3282262082710513,0.5588235294117647,0.5,0.5277777777777778,19,15,19
cellpose_official_cyto3,pannuke,pannuke_fold2_2069.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2069_cp_masks.tif,20,35,0.4235294117647059,0.26865671641791045,0.2723543145439841,0.6808857863599603,0.4,0.23800548320767648,0.55,0.3142857142857143,0.4,11,9,24
cellpose_official_cyto3,pannuke,pannuke_fold2_207.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_207_cp_masks.tif,25,23,0.7091834623184208,0.549406861173453,0.5601456587513288,0.6721747905015946,0.8333333333333334,0.492741088527831,0.8,0.8695652173913043,0.8333333333333334,20,5,3
cellpose_official_cyto3,pannuke,pannuke_fold2_2070.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2070_cp_masks.tif,7,26,0.05043859649122807,0.025871766029246346,0.05236834468263568,0.8640776872634888,0.06060606060606061,0.02500702444506884,0.14285714285714285,0.038461538461538464,0.06060606060606061,1,6,25
cellpose_official_cyto3,pannuke,pannuke_fold2_2071.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2071_cp_masks.tif,25,13,0.22193056085463564,0.1248154633158238,0.06352143852334273,0.603453665971756,0.10526315789473684,0.014193288756810302,0.08,0.15384615384615385,0.10526315789473684,2,23,11
cellpose_official_cyto3,pannuke,pannuke_fold2_2072.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2072_cp_masks.tif,9,12,0.48533816256878176,0.3204267451485331,0.4585297732126145,0.8024271031220754,0.5714285714285714,0.3204267451485331,0.6666666666666666,0.5,0.5714285714285714,6,3,6
cellpose_official_cyto3,pannuke,pannuke_fold2_2073.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2073_cp_masks.tif,27,37,0.6420284965352573,0.47278495527864844,0.4653531592339277,0.7837526892360888,0.59375,0.4426223370399491,0.7037037037037037,0.5135135135135135,0.59375,19,8,18
cellpose_official_cyto3,pannuke,pannuke_fold2_2074.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2074_cp_masks.tif,25,37,0.4001699235344095,0.2501327668613914,0.1644726357152385,0.728378815310342,0.22580645161290322,0.1397392923649907,0.28,0.1891891891891892,0.22580645161290322,7,18,30
cellpose_official_cyto3,pannuke,pannuke_fold2_2075.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2075_cp_masks.tif,28,22,0.49944923216484155,0.3328439416184472,0.40331090450286866,0.7755978932747474,0.52,0.30351788504582117,0.4642857142857143,0.5909090909090909,0.52,13,15,9
cellpose_official_cyto3,pannuke,pannuke_fold2_2076.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2076_cp_masks.tif,11,26,0.03755933136135379,0.019139091418956814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,26
cellpose_official_cyto3,pannuke,pannuke_fold2_2077.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2077_cp_masks.tif,18,27,0.30615185131825384,0.18074338691843156,0.26388283305697974,0.7421704679727554,0.35555555555555557,0.15260710727333113,0.4444444444444444,0.2962962962962963,0.35555555555555557,8,10,19
cellpose_official_cyto3,pannuke,pannuke_fold2_2078.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2078_cp_masks.tif,34,32,0.6222404764349523,0.4516321359368013,0.31017115079995355,0.6020969397881452,0.5151515151515151,0.27031539404690474,0.5,0.53125,0.5151515151515151,17,17,15
cellpose_official_cyto3,pannuke,pannuke_fold2_2079.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2079_cp_masks.tif,24,29,0.3397949255295262,0.2046704535208728,0.21165469907364753,0.7011061906814575,0.3018867924528302,0.15599584703235855,0.3333333333333333,0.27586206896551724,0.3018867924528302,8,16,21
cellpose_official_cyto3,pannuke,pannuke_fold2_208.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_208_cp_masks.tif,15,29,0.5435857655386406,0.37323568575233024,0.43890525265173475,0.8046596298615137,0.5454545454545454,0.36922464152947426,0.8,0.41379310344827586,0.5454545454545454,12,3,17
cellpose_official_cyto3,pannuke,pannuke_fold2_2080.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2080_cp_masks.tif,2,12,0.13308957952468006,0.07128867998433217,0.11266728809901645,0.7886710166931152,0.14285714285714285,0.07086922474549726,0.5,0.08333333333333333,0.14285714285714285,1,1,11
cellpose_official_cyto3,pannuke,pannuke_fold2_2081.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2081_cp_masks.tif,8,10,0.09620088048263492,0.05053100376841384,0.09528423680199517,0.8575581312179565,0.1111111111111111,0.05053100376841384,0.125,0.1,0.1111111111111111,1,7,9
cellpose_official_cyto3,pannuke,pannuke_fold2_2082.png,/backup/taotao_work/sam_cell/experiments/cellcosmos_full_16777_20260503/cellpose_official_cyto3/predictions/pannuke_fold2_2082_cp_masks.tif,6,15,0.0002862458852154,0.000143143429716576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,15
